Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,start_ts,end_ts,duration_clock_min,telemetry_row_count,gps_path_km,speed_integral_km,telemetry_avg_speed_kmph,telemetry_max_speed_kmph,flag_overlap_driver,flag_overlap_vehicle,flag_non_primary_vehicle,flag_distance_vs_gps,flag_distance_vs_speed_integral,flag_has_gps_teleport,flag_has_speed_jump
T00403,D27,V27,2026-07-31,13:01:00,13:34:00,33,11.2,22.5,40.0,12.988264,77.559582,12.915778,77.545975,2026-07-31 13:01:00,2026-07-31 13:34:00,33.0,33,9.702974820233651,12.393333333333334,22.533333333333335,40.0,0,0,0,0,0,0,0
T00404,D27,V27,2026-08-05,12:31:00,13:00:00,29,8.97,19.6,35.0,12.994775,77.55801,12.932957,77.567112,2026-08-05 12:31:00,2026-08-05 13:00:00,29.0,29,8.002036133271284,9.488333333333333,19.63103448275862,35.0,0,0,0,0,0,0,0
T00405,D27,V27,2026-08-06,19:24:00,19:40:00,16,7.91,22.7,38.3,12.99966,77.552648,13.030063,77.522317,2026-08-06 19:24:00,2026-08-06 19:40:00,16.0,16,6.997325376772095,6.053333333333333,22.7,38.3,0,0,0,0,0,0,0
T00406,D28,V28,2026-08-05,10:11:00,10:22:00,11,8.66,16.7,25.6,12.962075,77.617602,12.908366,77.621275,2026-08-05 10:11:00,2026-08-05 10:22:00,11.0,11,6.518108474184741,3.0566666666666666,16.672727272727272,25.6,0,0,0,1,1,0,0
T00407,D28,V28,2026-08-01,12:58:00,13:16:00,18,8.96,17.1,25.1,12.991196,77.599749,13.049802,77.573813,2026-08-01 12:58:00,2026-08-01 13:16:00,18.0,18,7.6837768412581715,5.136666666666667,17.12222222222222,25.1,1,1,0,0,1,0,0
T00408,D28,V28,2026-08-04,14:21:00,14:38:00,17,10.35,27.3,36.0,12.9867,77.609964,13.054451,77.589084,2026-08-04 14:21:00,2026-08-04 14:38:00,17.0,17,9.386712277505755,7.735,27.3,36.0,1,1,0,0,0,0,0
T00409,D28,V28,2026-08-04,16:33:00,17:04:00,31,12.2,23.2,34.8,12.962912,77.602591,12.957551,77.688376,2026-08-04 16:33:00,2026-08-04 17:04:00,31.0,31,10.92126345072864,12.001666666666667,23.229032258064517,34.8,0,0,0,0,0,0,0
T00410,D28,V28,2026-08-05,18:26:00,18:53:00,27,11.1,25.1,32.7,12.987028,77.616107,13.047472,77.599112,2026-08-05 18:26:00,2026-08-05 18:53:00,27.0,27,9.88119963596836,11.273333333333333,25.05185185185185,32.7,0,0,0,0,0,0,0
T00411,D28,V28,2026-07-31,09:43:00,10:16:00,33,24.8,17.3,25.7,12.991493,77.603902,13.019429,77.748752,2026-07-31 09:43:00,2026-07-31 10:16:00,33.0,33,21.523059277227382,9.504999999999999,17.28181818181818,25.7,0,0,0,1,1,0,0
T00412,D28,V28,2026-08-06,06:28:00,06:50:00,22,13.24,16.7,26.2,12.975031,77.58936,12.965462,77.503988,2026-08-06 06:28:00,2026-08-06 06:50:00,22.0,22,11.290599792801897,6.131666666666666,16.722727272727273,26.2,0,0,0,0,1,0,0
T00413,D28,V28,2026-08-04,14:54:00,15:25:00,31,19.8,25.7,42.1,12.979107,77.603094,12.919336,77.711629,2026-08-04 14:54:00,2026-08-04 15:25:00,31.0,31,17.5495463542599,13.28,25.703225806451613,42.1,0,0,0,0,1,0,0
T00414,D28,V28,2026-08-02,16:03:00,16:27:00,24,11.09,18.0,27.7,12.97339,77.605074,12.887715,77.602021,2026-08-02 16:03:00,2026-08-02 16:27:00,24.0,24,9.981616357299592,7.21,18.025000000000002,27.7,0,0,0,0,1,0,0
T00415,D28,V28,2026-08-03,21:38:00,22:19:00,41,14.43,26.9,39.6,12.971511,77.595552,12.926341,77.496338,2026-08-03 21:38:00,2026-08-03 22:19:00,41.0,41,13.462836634786658,18.365000000000002,26.875609756097564,39.6,0,0,0,0,1,0,0
T00416,D28,V28,2026-08-03,11:59:00,12:38:00,39,19.51,19.6,27.1,12.979658,77.592662,13.112242,77.549621,2026-08-03 11:59:00,2026-08-03 12:38:00,39.0,39,18.247591037461884,12.71,19.553846153846155,27.1,0,0,0,0,1,0,0
T00417,D28,V28,2026-08-04,07:30:00,07:57:00,27,15.05,20.7,28.2,12.97509,77.614379,12.904937,77.67373,2026-08-04 07:30:00,2026-08-04 07:57:00,27.0,27,13.027275986960651,9.33,20.73333333333333,28.2,0,0,0,0,1,0,0
T00418,D28,V28,2026-08-01,13:05:00,13:31:00,26,16.94,31.9,40.6,12.981186,77.596788,13.057902,77.51409,2026-08-01 13:05:00,2026-08-01 13:31:00,26.0,26,14.867594124668912,13.818333333333333,31.888461538461538,40.6,1,1,0,0,1,0,0
T00419,D28,V28,2026-08-02,21:20:00,21:41:00,21,10.49,21.0,28.1,12.980933,77.593884,13.017581,77.538147,2026-08-02 21:20:00,2026-08-02 21:41:00,21.0,21,9.09531005056013,7.336666666666667,20.961904761904762,28.1,0,0,0,0,1,0,0
T00420,D28,V28,2026-08-04,14:13:00,14:45:00,32,15.13,22.1,31.8,12.97248,77.610726,12.872427,77.659121,2026-08-04 14:13:00,2026-08-04 14:45:00,32.0,32,13.966279889143985,11.791666666666666,22.109375,31.8,1,1,0,0,1,0,0
T00421,D29,V29,2026-08-03,17:45:00,18:18:00,33,21.52,26.1,47.0,12.775412,77.767446,12.721876,77.649649,2026-08-03 17:45:00,2026-08-03 18:18:00,33.0,33,19.717289123415476,14.333333333333334,26.060606060606062,47.0,0,0,0,0,1,0,0
T00422,D29,V29,2026-07-31,15:14:00,15:36:00,22,16.01,28.7,42.0,12.774861,77.7715,12.842538,77.734672,2026-07-31 15:14:00,2026-07-31 15:36:00,22.0,22,13.679156611169853,10.53,28.718181818181815,42.0,0,0,0,0,1,0,0
T00423,D29,V29,2026-08-06,16:41:00,17:24:00,43,19.83,31.5,40.8,12.77956,77.785248,12.772916,77.906892,2026-08-06 16:41:00,2026-08-06 17:24:00,43.0,43,18.36381546388786,22.6,31.53488372093023,40.8,1,0,0,0,0,0,0
T00424,D29,V09,2026-08-06,09:03:00,09:30:00,27,16.85,27.2,38.7,12.767802,77.78015,12.727706,77.875253,2026-08-06 09:03:00,2026-08-06 09:30:00,27.0,27,15.97874610725597,12.248333333333333,27.21851851851852,38.7,0,0,1,0,1,0,0
T00425,D29,V29,2026-07-31,12:16:00,13:01:00,45,23.09,32.2,42.8,12.771686,77.785781,12.634253,77.815769,2026-07-31 12:16:00,2026-07-31 13:01:00,45.0,45,21.564361584409895,24.138333333333332,32.184444444444445,42.8,0,0,0,0,0,0,0
T00426,D29,V29,2026-08-03,16:49:00,17:23:00,34,21.91,31.0,44.6,12.775559,77.774023,12.643195,77.829177,2026-08-03 16:49:00,2026-08-03 17:23:00,34.0,34,20.265985918947045,17.59333333333333,31.047058823529408,44.6,0,0,0,0,1,0,0
T00427,D29,V19,2026-08-05,11:11:00,11:47:00,36,18.57,25.2,34.4,12.777463,77.769557,12.788366,77.870261,2026-08-05 11:11:00,2026-08-05 11:47:00,36.0,36,17.490869191738888,15.098333333333333,25.163888888888888,34.4,0,0,1,0,1,0,0
T00428,D29,V28,2026-08-04,11:15:00,11:40:00,25,10.07,29.3,44.9,12.77829,77.760764,12.792203,77.696815,2026-08-04 11:15:00,2026-08-04 11:40:00,25.0,25,9.164450844449465,12.201666666666666,29.284000000000002,44.9,0,0,1,0,0,0,0
T00429,D29,V29,2026-08-04,08:49:00,09:02:00,13,5.45,27.5,34.6,12.766352,77.777454,12.738927,77.776597,2026-08-04 08:49:00,2026-08-04 09:02:00,13.0,13,4.356623199507962,5.961666666666667,27.515384615384615,34.6,0,0,0,1,0,0,0
T00430,D29,V14,2026-08-03,13:42:00,14:02:00,20,8.65,26.4,36.4,12.776644,77.777737,12.731062,77.813721,2026-08-03 13:42:00,2026-08-03 14:02:00,20.0,20,7.543176448776879,8.783333333333333,26.35,36.4,0,0,1,0,0,0,0
T00431,D29,V23,2026-08-05,07:10:00,07:32:00,22,17.16,31.7,40.0,12.783329,77.759288,12.801956,77.661973,2026-08-05 07:10:00,2026-08-05 07:32:00,22.0,22,15.016683802762289,11.616666666666667,31.681818181818183,40.0,0,0,1,0,1,0,0
T00432,D29,V10,2026-08-05,17:53:00,18:09:00,16,11.87,18.4,28.4,12.779255,77.768375,12.826127,77.714302,2026-08-05 17:53:00,2026-08-05 18:09:00,16.0,16,10.609430639001904,4.905,18.39375,28.4,0,0,1,0,1,0,0
T00433,D29,V29,2026-08-03,21:53:00,22:32:00,39,14.96,19.3,30.3,12.774841,77.772384,12.726948,77.691747,2026-08-03 21:53:00,2026-08-03 22:32:00,39.0,39,13.795442087786036,12.521666666666667,19.26410256410256,30.3,0,0,0,0,0,0,0
T00434,D29,V29,2026-08-01,16:11:00,16:37:00,26,11.06,23.6,29.3,12.77066,77.771536,12.742511,77.836356,2026-08-01 16:11:00,2026-08-01 16:37:00,26.0,26,10.212626309136255,10.238333333333333,23.626923076923074,29.3,0,0,0,0,0,0,0
T00435,D29,V02,2026-08-06,16:05:00,16:46:00,41,16.92,17.9,24.3,12.77799,77.778695,12.819301,77.650672,2026-08-06 16:05:00,2026-08-06 16:46:00,41.0,41,16.177547803825686,12.235000000000001,17.90487804878049,24.3,1,0,1,0,1,0,0
T00436,D30,V30,2026-08-01,11:56:00,12:11:00,15,8.08,18.8,27.6,12.922303,77.668572,12.921376,77.714357,2026-08-01 11:56:00,2026-08-01 12:11:00,15.0,15,7.0707049833501765,4.691666666666666,18.766666666666666,27.6,0,0,0,0,1,0,0
T00437,D30,V30,2026-08-02,16:16:00,16:47:00,31,16.49,25.2,58.0,12.921261,77.662979,13.012948,77.659906,2026-08-02 16:16:00,2026-08-02 16:47:00,31.0,31,15.315014296358255,13.028333333333334,25.216129032258067,58.0,0,0,0,0,1,0,0
T00438,D30,V30,2026-08-04,18:08:00,18:51:00,43,27.75,19.5,35.7,12.930259,77.681654,13.0596,77.796441,2026-08-04 18:08:00,2026-08-04 18:51:00,43.0,43,25.486847158716632,13.978333333333333,19.504651162790697,35.7,0,0,0,0,1,0,0
T00439,D30,V30,2026-07-31,17:46:00,18:25:00,39,15.57,24.0,40.0,12.933603,77.666913,12.956256,77.562294,2026-07-31 17:46:00,2026-07-31 18:25:00,39.0,39,14.169622832167077,15.571666666666667,23.95641025641026,40.0,0,0,0,0,0,0,0
T00440,D30,V30,2026-08-05,13:12:00,13:55:00,43,17.79,17.8,35.1,12.957678,77.664906,13.05473,77.615595,2026-08-05 13:12:00,2026-08-05 13:55:00,43.0,43,16.33401952406518,12.76,17.804651162790698,35.1,0,0,0,0,1,0,0
T00441,D30,V30,2026-08-03,07:26:00,08:05:00,39,16.95,14.3,35.1,12.923088,77.665358,12.944053,77.542769,2026-08-03 07:26:00,2026-08-03 08:05:00,39.0,39,15.488492891129223,9.268333333333334,14.25897435897436,35.1,0,0,0,0,1,0,0
T00442,D30,V30,2026-08-05,15:39:00,16:20:00,41,15.1,27.1,41.6,12.920325,77.665661,12.981023,77.586211,2026-08-05 15:39:00,2026-08-05 16:20:00,41.0,41,14.24440521259704,18.545,27.139024390243904,41.6,0,0,0,0,1,0,0
T00443,D30,V30,2026-08-03,09:19:00,09:44:00,25,15.35,27.0,51.3,12.92022,77.659555,12.826158,77.668955,2026-08-03 09:19:00,2026-08-03 09:44:00,25.0,25,13.65646757709886,11.254999999999999,27.011999999999997,51.3,1,1,0,0,1,0,0
T00444,D30,V30,2026-07-31,14:51:00,15:20:00,29,18.85,18.4,40.9,12.928386,77.663628,13.018813,77.615563,2026-07-31 14:51:00,2026-07-31 15:20:00,29.0,29,15.777801577912618,8.896666666666667,18.406896551724138,40.9,0,0,0,1,1,0,0
T00445,D30,V06,2026-07-31,20:03:00,20:48:00,45,24.13,20.8,40.6,12.920808,77.675944,13.063709,77.667318,2026-07-31 20:03:00,2026-07-31 20:48:00,45.0,45,21.89609864516229,15.631666666666666,20.842222222222222,40.6,0,1,1,0,1,0,0
T00446,D30,V30,2026-07-31,13:17:00,13:46:00,29,17.61,28.2,42.0,12.944424,77.661888,12.995643,77.611661,2026-07-31 13:17:00,2026-07-31 13:46:00,29.0,29,14.999314084576973,13.628333333333334,28.196551724137933,42.0,0,0,0,0,1,0,0
T00447,D30,V30,2026-08-05,11:49:00,12:05:00,16,6.7,25.7,47.2,12.918405,77.66857,12.901703,77.63642,2026-08-05 11:49:00,2026-08-05 12:05:00,16.0,16,5.546343238899884,6.858333333333333,25.71875,47.2,0,0,0,0,0,0,0
T00448,D30,V30,2026-08-03,09:07:00,09:32:00,25,9.63,28.8,43.0,12.928082,77.665198,12.937894,77.723659,2026-08-03 09:07:00,2026-08-03 09:32:00,25.0,25,8.256506678418214,12.011666666666667,28.828000000000003,43.0,1,1,0,0,0,0,0
T00449,D30,V30,2026-08-04,12:54:00,13:26:00,32,19.35,18.0,33.6,12.945981,77.661878,13.049111,77.63956,2026-08-04 12:54:00,2026-08-04 13:26:00,32.0,32,16.800138111369666,9.606666666666666,18.0125,33.6,0,0,0,0,1,0,0
T00450,D30,V09,2026-07-31,07:25:00,07:47:00,22,10.57,21.9,42.5,12.922957,77.669683,12.963377,77.729188,2026-07-31 07:25:00,2026-07-31 07:47:00,22.0,22,9.035014869656116,8.046666666666667,21.945454545454545,42.5,0,0,1,0,0,0,0
