Trip_ID,Driver_ID,Vehicle_ID,Timestamp,Latitude,Longitude,Speed_kmph,Accel_X_g,Accel_Y_g,Accel_Z_g,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,timestamp_gap_s,gps_step_km,speed_delta_kmph,flag_gps_wgs84_invalid,flag_speed_out_of_range,flag_gps_teleport,flag_speed_jump,flag_accel_outlier,flag_gyro_outlier,flag_timestamp_gap_irregular
T00007,D01,V01,2026-08-03 11:33:00,12.993624,77.566413,15.4,0.034,0.004,0.992,-2.15,0.45,1.2,60.0,0.2415607764538461,13.0,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:34:00,12.995683,77.56634,11.1,-0.059,0.087,1.062,5.63,-3.42,-1.48,60.0,0.22908693216793038,4.300000000000001,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:35:00,12.998989,77.564289,21.2,-0.049,0.019,1.036,-0.75,4.24,0.47,60.0,0.42955589187177934,10.1,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:36:00,13.002806,77.562151,23.5,-0.022,0.12,0.989,-2.0,0.07,0.35,60.0,0.4835278261159494,2.3000000000000007,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:37:00,13.006368,77.560535,21.1,-0.06,-0.006,1.056,-0.59,-0.91,0.88,60.0,0.43304765159541914,2.3999999999999986,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:38:00,13.009468,77.559609,17.4,0.127,-0.043,0.997,-1.3,-2.97,0.19,60.0,0.3590069578430305,3.700000000000003,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:39:00,13.012895,77.558045,20.4,0.017,0.105,1.025,-2.16,-2.57,3.17,60.0,0.4170393246414654,3.0,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:40:00,13.015458,77.554418,25.7,0.674,0.033,0.991,0.98,-1.24,-3.16,60.0,0.4854137021630257,5.300000000000001,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:41:00,13.018799,77.553234,19.8,-0.05,0.01,1.019,2.17,1.1,-4.75,60.0,0.3930235778467816,5.899999999999999,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:42:00,13.022022,77.551504,20.0,0.061,-0.075,1.001,-2.18,1.26,1.82,60.0,0.4044303576401011,0.1999999999999993,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:43:00,13.02408,77.548108,21.0,-0.097,0.062,1.043,0.92,0.73,1.39,60.0,0.4332687098863453,1.0,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:44:00,13.025506,77.54559,15.3,0.099,0.019,1.118,-1.5,-1.01,-0.61,60.0,0.3155224759690111,5.699999999999999,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:45:00,13.023185,77.542313,28.0,0.001,0.097,1.048,1.65,0.56,2.74,60.0,0.4389081704883021,12.7,0,0,0,0,0,0,0
T00007,D01,V01,2026-08-03 11:46:00,13.022862,77.538041,38.2,0.098,0.001,1.078,0.02,-4.77,1.03,60.0,0.46419842777962383,10.200000000000003,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:03:00,12.980346,77.556282,21.9,0.042,-0.01,0.865,-0.56,3.1,-0.87,,,,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:04:00,12.980389,77.556547,2.0,0.063,-0.04,0.973,-0.49,-1.92,-1.97,60.0,0.029109070577054336,19.9,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:05:00,12.979419,77.559595,29.8,-0.005,0.066,1.065,-0.92,1.54,1.64,60.0,0.34742879944271515,27.8,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:06:00,12.975754,77.561144,35.8,-0.017,0.029,0.878,-2.52,-2.63,-0.31,60.0,0.4407391593302591,5.9999999999999964,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:07:00,12.975087,77.565499,35.9,0.089,-0.015,0.998,1.17,-1.82,0.07,60.0,0.4776820711186662,0.10000000000000142,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:08:00,12.971861,77.566821,27.6,-0.036,0.331,1.0,1.7,2.76,33.81,60.0,0.3862591715902413,8.299999999999997,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:09:00,12.968842,77.567569,27.6,0.106,-0.129,1.056,0.5,2.02,0.97,60.0,0.34534357456506354,0.0,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:10:00,12.968746,77.570231,21.3,0.05,-0.036,1.059,1.61,0.25,-1.17,60.0,0.2886480862773439,6.300000000000001,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:11:00,12.965696,77.570095,23.6,0.052,-0.074,1.081,-0.14,-0.74,2.16,60.0,0.33946455614935145,2.3000000000000007,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:12:00,12.964586,77.573353,35.1,0.001,0.022,0.973,1.26,0.96,0.82,60.0,0.3739914186105889,11.5,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:13:00,12.963597,77.57726,34.1,0.04,-0.459,0.982,-4.17,0.78,-50.45,60.0,0.43741491713774433,1.0,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:14:00,12.959976,77.578775,30.7,0.049,0.124,0.979,0.88,-3.62,0.94,60.0,0.43481895529614456,3.400000000000002,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:15:00,12.959026,77.579963,11.6,0.007,-0.009,1.015,2.74,-1.98,1.94,60.0,0.16652762765555132,19.1,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:16:00,12.956624,77.583329,31.7,0.053,0.037,1.051,0.94,1.43,-3.22,60.0,0.452084727230878,20.1,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:17:00,12.954798,77.588487,41.7,0.033,0.067,1.047,-1.79,-1.99,-0.39,60.0,0.5946792686196605,10.000000000000004,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:18:00,12.953945,77.591152,21.1,-0.044,-0.117,1.032,-1.54,3.31,-1.37,60.0,0.303969502407422,20.6,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:19:00,12.951681,77.594773,32.9,0.04,0.045,1.002,-1.97,-0.11,0.01,60.0,0.46620486482285367,11.799999999999997,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:20:00,12.949875,77.598712,40.9,-0.024,0.013,1.015,-1.94,-1.91,2.89,60.0,0.4717345424217046,8.0,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:21:00,12.949484,77.599171,4.6,0.083,-0.05,0.974,-1.17,0.54,-1.9,60.0,0.0660634392448525,36.3,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:22:00,12.948435,77.601615,20.3,-0.067,-0.017,0.979,-0.04,-1.31,1.38,60.0,0.28939762711280376,15.700000000000001,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:23:00,12.945828,77.602585,28.2,0.073,-0.037,1.057,-0.44,1.99,-1.38,60.0,0.3083553111011075,7.899999999999999,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:24:00,12.944212,77.604854,26.3,-0.14,-0.272,1.038,1.91,0.99,-34.18,60.0,0.30454940569064,1.8999999999999986,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:25:00,12.942549,77.608091,33.1,0.067,0.005,0.925,-0.23,-0.1,1.41,60.0,0.39654738407401796,6.800000000000001,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:26:00,12.939134,77.609837,29.4,0.007,0.044,0.974,2.58,-3.47,0.36,60.0,0.424261527506744,3.700000000000003,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:27:00,12.936044,77.6115,26.9,0.056,-0.104,1.021,-0.92,-0.05,-0.81,60.0,0.38798968690875996,2.5,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:28:00,12.934115,77.612549,16.8,0.04,0.003,0.982,2.32,2.09,-0.94,60.0,0.24275927411582282,10.099999999999998,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:29:00,12.930182,77.614752,34.6,-0.077,-0.391,1.031,1.5,1.74,-32.99,60.0,0.49825532839044223,17.8,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:30:00,12.928397,77.615894,16.2,-0.03,0.068,1.049,-0.49,-0.33,-0.86,60.0,0.23390872887536768,18.400000000000002,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:31:00,12.924123,77.618429,38.1,-0.012,0.052,1.052,0.77,0.19,0.02,60.0,0.5489441481378151,21.900000000000002,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:32:00,12.922653,77.619382,13.4,0.07,-0.057,1.057,1.12,-0.52,1.15,60.0,0.19335393581793273,24.700000000000003,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:33:00,12.9209,77.620475,15.8,-0.079,0.066,1.333,-14.45,4.97,-0.73,60.0,0.22809649738434024,2.4000000000000004,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:34:00,12.918568,77.622142,22.0,-0.012,0.039,0.969,-0.23,3.68,3.85,60.0,0.3160400546248702,6.199999999999999,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:35:00,12.917709,77.624788,25.6,0.014,0.021,1.025,2.39,0.15,-0.34,60.0,0.3022637649593563,3.6000000000000014,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:36:00,12.917078,77.627886,23.9,-0.072,-0.004,1.404,0.14,-4.38,0.49,60.0,0.3430168961198381,1.7000000000000028,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:37:00,12.916691,77.631247,25.5,0.004,0.115,0.98,3.06,0.13,1.14,60.0,0.3668021259698494,1.6000000000000014,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:38:00,12.916325,77.6354,31.4,-0.073,-0.085,0.989,0.61,1.79,1.5,60.0,0.4519438346982998,5.899999999999999,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:39:00,12.916052,77.638332,22.2,-0.007,-0.045,1.009,-1.33,-1.32,-2.42,60.0,0.319221137366142,9.2,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:40:00,12.918228,77.641764,31.4,-0.077,0.032,0.989,2.29,0.04,-2.4,60.0,0.44373619163137773,9.2,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:41:00,12.919269,77.642584,10.1,-0.099,0.152,1.019,1.82,-1.44,0.45,60.0,0.14593555078086395,21.299999999999997,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:42:00,12.921502,77.644381,21.9,0.05,-0.078,1.008,2.36,2.11,-1.51,60.0,0.31556743691181005,11.799999999999999,0,0,0,0,0,0,0
T00008,D01,V01,2026-08-04 15:43:00,12.921142,77.64436,15.5,0.02,0.064,0.987,0.45,3.2,0.84,60.0,0.040094822751178975,6.399999999999999,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:00:00,12.999075,77.541607,20.9,0.03,0.005,0.94,-2.45,3.0,0.8,,,,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:01:00,12.99971,77.540462,6.2,-0.011,-0.032,1.017,-2.46,0.71,2.18,60.0,0.14274216755186572,14.7,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:02:00,13.000602,77.534817,27.5,0.04,-0.037,0.992,-0.75,0.97,1.05,60.0,0.6195976004317186,21.3,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:03:00,12.999593,77.529751,24.7,-0.048,-0.062,0.97,-1.34,-0.63,2.36,60.0,0.5602252125746348,2.8000000000000007,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:04:00,12.999968,77.527221,13.1,0.009,0.094,1.604,-9.65,5.24,1.54,60.0,0.27726653189251255,11.6,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:05:00,13.000242,77.526633,3.1,-0.047,-0.043,0.982,-1.81,0.31,1.94,60.0,0.07061744991840203,10.0,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:06:00,13.000219,77.524976,10.4,0.776,0.043,1.081,-2.03,-1.04,1.56,60.0,0.17954572687439233,7.300000000000001,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:07:00,12.997031,77.523279,17.8,-0.702,0.054,1.076,0.57,1.5,-1.33,60.0,0.39933466044906196,7.4,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:08:00,12.99267,77.521283,23.0,0.447,0.032,1.013,-1.45,0.74,1.34,60.0,0.530958870309675,5.199999999999999,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:09:00,12.988165,77.519895,22.8,0.101,0.096,1.1,-0.46,0.51,-0.8,60.0,0.5230208112147937,0.1999999999999993,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:10:00,12.988224,77.516799,18.5,0.021,-0.031,0.975,-1.55,5.34,-0.53,60.0,0.3355162400475189,4.300000000000001,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:11:00,12.988225,77.511457,25.8,0.051,-0.02,0.952,-1.84,-2.38,2.13,60.0,0.5788064926264016,7.300000000000001,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:12:00,12.988383,77.508977,12.5,-0.058,0.031,0.977,-3.0,-1.42,1.13,60.0,0.2692820098271551,13.3,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:13:00,12.990096,77.504679,22.2,-0.066,-0.1,0.961,-0.23,2.12,-2.6,60.0,0.5031360247353049,9.7,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:14:00,12.988282,77.496115,41.6,0.047,0.07,1.007,0.64,2.04,-1.1,60.0,0.949577510851396,19.400000000000002,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:15:00,12.986227,77.488822,35.6,0.545,-0.024,1.102,2.85,0.17,-3.32,60.0,0.8225764088705613,6.0,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:16:00,12.984928,77.4836,25.3,-0.02,0.03,0.998,-0.97,1.09,2.19,60.0,0.5839563903312684,10.3,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:17:00,12.985564,77.479466,19.6,-0.034,0.03,0.981,-2.7,1.74,0.37,60.0,0.4534732720630487,5.699999999999999,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:18:00,12.988656,77.472499,35.9,-0.007,0.025,0.962,0.21,-2.18,0.66,60.0,0.8294881824127728,16.299999999999997,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:19:00,12.99319,77.46975,34.3,-0.013,-0.003,0.984,-0.75,-3.83,-2.26,60.0,0.5855685197516652,1.6000000000000014,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:20:00,12.999793,77.47052,36.2,0.114,0.018,1.013,-2.72,2.15,-0.81,60.0,0.7389446481411243,1.9000000000000057,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:21:00,13.0081,77.469711,42.3,0.007,0.046,0.983,0.3,1.1,4.12,60.0,0.9278454858483821,6.099999999999994,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:22:00,13.011384,77.468776,17.1,0.77,-0.066,1.007,-0.35,0.28,2.17,60.0,0.3789541604451153,25.199999999999996,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:23:00,13.019571,77.467351,41.9,-0.091,0.036,1.037,1.17,0.13,-1.35,60.0,0.9233504969756569,24.799999999999997,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:24:00,13.023496,77.466801,20.5,-0.018,-0.023,0.977,-3.26,-0.7,1.53,60.0,0.44048867379828466,21.4,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:25:00,13.028542,77.464266,28.7,0.019,-0.005,1.017,1.65,-1.61,-0.69,60.0,0.6246926071195391,8.2,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:26:00,13.027369,77.462295,10.8,-0.045,-0.082,0.974,0.97,-2.56,0.06,60.0,0.2502096796739715,17.9,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:27:00,13.0261,77.458568,19.5,-0.794,-0.029,1.004,-0.56,-1.93,-0.56,60.0,0.42770523858024007,8.7,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:28:00,13.025529,77.452016,31.7,-0.019,-0.523,0.907,-1.59,-2.09,-48.63,60.0,0.7126366362908124,12.2,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:29:00,13.027087,77.44789,29.1,0.049,0.001,1.639,-14.76,4.38,0.99,60.0,0.4793823543923407,2.599999999999998,0,0,0,0,0,0,0
T00009,D01,V01,2026-08-06 12:30:00,13.028601,77.450753,20.4,-0.057,0.007,1.033,2.46,0.02,-0.23,60.0,0.35290046789812274,8.700000000000003,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:32:00,12.996834,77.568587,34.0,0.071,0.088,1.014,-0.49,2.64,1.27,,,,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:33:00,12.994908,77.57373,46.0,0.041,-0.034,0.936,2.15,0.71,-0.61,60.0,0.5969654643164746,12.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:34:00,12.992507,77.574558,18.1,-0.035,-0.071,1.027,0.77,-2.65,-3.08,60.0,0.281648768503183,27.9,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:35:00,12.994096,77.577609,28.2,0.034,-0.034,1.02,-1.63,0.35,0.7,60.0,0.3748268004785599,10.099999999999998,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:36:00,12.996158,77.579837,20.7,0.117,-0.018,0.936,2.07,-3.41,1.85,60.0,0.33293218115794804,7.5,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:37:00,12.998884,77.582355,25.7,-0.016,-0.038,1.043,3.35,1.43,-2.38,60.0,0.40780928424173757,5.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:38:00,12.997754,77.585132,28.7,0.016,-0.097,1.017,1.12,-2.68,1.29,60.0,0.3260589395107287,3.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:39:00,12.995226,77.591176,46.8,0.066,-0.018,0.982,2.69,3.6,0.9,60.0,0.7126300359046988,18.099999999999998,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:40:00,12.993781,77.595515,31.5,-0.04,0.133,1.009,0.14,1.61,-3.3,60.0,0.49681912312298615,15.299999999999997,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:41:00,12.9921,77.600617,39.8,-0.059,-0.088,1.068,-1.4,0.7,-0.53,60.0,0.583538798919104,8.299999999999997,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:42:00,12.992481,77.604498,27.6,0.068,-0.03,1.059,1.45,2.38,-1.31,60.0,0.4226287904484817,12.199999999999996,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:43:00,12.992481,77.604498,0.0,0.075,-0.122,1.047,-1.29,-0.55,-2.95,60.0,0.0,27.6,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:44:00,12.996873,77.607509,36.6,0.08,0.068,1.031,-0.47,3.83,-1.81,60.0,0.5873090499093863,36.6,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:45:00,13.000623,77.611236,36.7,0.01,-0.079,0.906,0.27,0.98,1.05,60.0,0.5804573265853509,0.10000000000000142,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:46:00,13.000754,77.614646,24.2,-0.031,-0.032,1.001,0.27,-0.9,-2.1,60.0,0.36974249805792914,12.500000000000004,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:47:00,13.002216,77.61652,23.4,0.093,-0.072,1.005,-1.58,-1.4,-0.33,60.0,0.2601003290330962,0.8000000000000007,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:48:00,12.999447,77.621053,37.1,-0.064,0.018,1.419,-7.17,5.6,0.94,60.0,0.5796608141843042,13.700000000000003,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:49:00,12.998249,77.62344,19.7,0.016,-0.343,1.024,2.77,0.46,-44.31,60.0,0.29091234727699855,17.400000000000002,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:50:00,13.000109,77.625687,19.9,-0.016,-0.039,1.023,-0.95,-3.17,-1.52,60.0,0.3194439976290448,0.1999999999999993,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:51:00,13.001977,77.632347,47.5,-0.077,0.02,1.029,-1.26,-0.36,1.52,60.0,0.7508757568280671,27.6,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:52:00,13.002625,77.634584,15.8,-0.054,-0.043,1.013,0.61,1.18,-0.13,60.0,0.25284951380778015,31.7,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:53:00,13.006101,77.639003,38.5,0.022,-0.052,1.055,-1.87,-1.81,0.92,60.0,0.6153143081251946,22.7,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:54:00,13.008612,77.642349,28.5,0.0,0.049,0.992,3.56,-0.99,-0.95,60.0,0.4575731371751089,10.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:55:00,13.011669,77.646555,35.4,-0.067,-0.023,0.987,-1.5,-0.44,0.6,60.0,0.5685000156816409,6.899999999999999,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:56:00,13.014249,77.650936,35.8,0.009,0.003,0.976,2.3,-1.46,-0.13,60.0,0.5545988512462473,0.3999999999999986,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:57:00,13.014996,77.654804,29.2,0.059,-0.022,1.022,0.46,0.47,-2.25,60.0,0.4272065913345342,6.599999999999998,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:58:00,13.013995,77.659256,31.1,0.081,0.024,0.985,-2.77,-0.18,0.59,60.0,0.4950002903950269,1.9000000000000021,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 10:59:00,13.014063,77.664522,38.1,0.167,-0.02,0.93,-0.7,0.18,-3.74,60.0,0.570562646407907,7.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 11:00:00,13.017169,77.669713,41.4,-0.036,-0.002,0.91,0.83,3.33,0.63,60.0,0.6599671681345626,3.299999999999997,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 11:01:00,13.020138,77.674717,39.6,-0.105,-0.019,0.964,0.59,-0.98,2.81,60.0,0.6347302275394409,1.7999999999999972,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 11:02:00,13.02124,77.679179,33.1,-0.064,-0.039,0.914,-4.68,-2.11,1.25,60.0,0.4986843539229286,6.5,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 11:03:00,13.019659,77.682002,29.1,0.039,-0.02,0.936,4.89,-3.19,-2.1,60.0,0.35275914344348575,4.0,0,0,0,0,0,0,0
T00010,D01,V01,2026-08-05 11:04:00,13.017821,77.682427,23.3,-0.07,-0.12,0.968,0.44,0.79,0.65,60.0,0.20949852841861388,5.800000000000001,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:16:00,13.00117,77.560708,29.1,-0.006,0.071,1.032,3.45,0.34,-0.23,,,,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:17:00,13.003493,77.561286,10.6,0.022,-0.122,0.94,-1.29,1.27,-0.34,60.0,0.26578847268462047,18.5,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:18:00,13.006886,77.560371,16.0,0.004,0.085,0.975,-0.35,0.18,-0.3,60.0,0.3900909898874346,5.4,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:19:00,13.012765,77.558128,28.1,-0.028,-0.007,1.023,0.8,-1.08,1.14,60.0,0.6974211536853705,12.100000000000001,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:20:00,13.018044,77.557953,30.8,0.056,0.004,1.009,-1.26,0.36,0.83,60.0,0.5873041154879949,2.6999999999999993,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:21:00,13.022957,77.559277,23.7,-0.016,0.042,0.935,-5.22,-0.96,-0.79,60.0,0.5648172982713797,7.100000000000001,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:22:00,13.028341,77.561472,25.8,0.017,-0.03,0.933,1.51,4.55,0.12,60.0,0.6441702454011194,2.1000000000000014,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:23:00,13.034607,77.557392,33.9,0.056,0.014,1.023,-1.56,3.7,-0.7,60.0,0.8251142002331712,8.099999999999998,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:24:00,13.038967,77.557252,19.6,0.021,0.005,0.988,-1.22,2.25,1.95,60.0,0.48504703789472914,14.299999999999997,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:25:00,13.044232,77.556901,23.6,-0.038,0.034,1.02,-0.43,-1.95,2.03,60.0,0.5866747219152653,4.0,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:26:00,13.050382,77.553215,31.9,0.018,-0.025,1.004,6.91,0.57,-0.76,60.0,0.7918815838207628,8.299999999999997,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:27:00,13.055622,77.548075,32.5,-0.066,0.031,0.982,-1.37,-1.12,0.72,60.0,0.8059105406221235,0.6000000000000014,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:28:00,13.059584,77.545434,21.6,-0.048,-0.075,0.969,-2.05,-0.19,1.01,60.0,0.5252862332823419,10.899999999999999,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:29:00,13.06296,77.544048,16.2,-0.472,-0.071,1.024,-4.2,-1.57,2.41,60.0,0.4043011654135262,5.400000000000002,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:30:00,13.067737,77.544558,21.5,0.007,0.038,1.059,1.15,-2.01,2.56,60.0,0.5340429302014659,5.300000000000001,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:31:00,13.072353,77.546122,22.2,-0.012,-0.081,1.112,-0.51,0.02,1.78,60.0,0.5405086686477503,0.6999999999999993,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:32:00,13.075851,77.54691,15.9,0.023,0.042,1.053,3.44,-0.77,3.25,60.0,0.39821406519651625,6.299999999999999,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:33:00,13.07958,77.547751,17.0,0.035,0.074,1.38,0.78,3.2,2.82,60.0,0.42453328524456935,1.0999999999999996,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:34:00,13.08654,77.548042,32.5,-0.079,-0.03,1.007,1.0,-1.25,2.93,60.0,0.7745582061308859,15.5,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:35:00,13.089654,77.543235,26.1,-0.005,-0.048,1.032,0.58,2.24,-0.93,60.0,0.6252609009178468,6.399999999999999,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:36:00,13.090678,77.538718,20.1,-0.382,-0.054,0.981,3.69,0.79,-0.77,60.0,0.5022919522825503,6.0,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:37:00,13.091302,77.535538,14.1,-0.099,-0.038,1.026,-1.36,-0.26,0.83,60.0,0.3513301436488084,6.000000000000002,0,0,0,0,0,0,0
T00011,D01,V01,2026-08-03 06:38:00,13.09404,77.533536,17.1,0.02,-0.036,1.044,-0.89,2.19,-1.44,60.0,0.3737701285841154,3.0000000000000018,0,0,0,0,0,0,0
